mfcc_0_mean,mfcc_0_std,mfcc_0_min,mfcc_0_max,mfcc_1_mean,mfcc_1_std,mfcc_1_min,mfcc_1_max,mfcc_2_mean,mfcc_2_std,mfcc_2_min,mfcc_2_max,mfcc_3_mean,mfcc_3_std,mfcc_3_min,mfcc_3_max,mfcc_4_mean,mfcc_4_std,mfcc_4_min,mfcc_4_max,mfcc_5_mean,mfcc_5_std,mfcc_5_min,mfcc_5_max,mfcc_6_mean,mfcc_6_std,mfcc_6_min,mfcc_6_max,mfcc_7_mean,mfcc_7_std,mfcc_7_min,mfcc_7_max,mfcc_8_mean,mfcc_8_std,mfcc_8_min,mfcc_8_max,mfcc_9_mean,mfcc_9_std,mfcc_9_min,mfcc_9_max,mfcc_10_mean,mfcc_10_std,mfcc_10_min,mfcc_10_max,mfcc_11_mean,mfcc_11_std,mfcc_11_min,mfcc_11_max,mfcc_12_mean,mfcc_12_std,mfcc_12_min,mfcc_12_max,mfcc_13_mean,mfcc_13_std,mfcc_13_min,mfcc_13_max,mfcc_14_mean,mfcc_14_std,mfcc_14_min,mfcc_14_max,mfcc_15_mean,mfcc_15_std,mfcc_15_min,mfcc_15_max,mfcc_16_mean,mfcc_16_std,mfcc_16_min,mfcc_16_max,mfcc_17_mean,mfcc_17_std,mfcc_17_min,mfcc_17_max,mfcc_18_mean,mfcc_18_std,mfcc_18_min,mfcc_18_max,mfcc_19_mean,mfcc_19_std,mfcc_19_min,mfcc_19_max,delta_mfcc_0_mean,delta_mfcc_0_std,delta_mfcc_0_min,delta_mfcc_0_max,delta_mfcc_1_mean,delta_mfcc_1_std,delta_mfcc_1_min,delta_mfcc_1_max,delta_mfcc_2_mean,delta_mfcc_2_std,delta_mfcc_2_min,delta_mfcc_2_max,delta_mfcc_3_mean,delta_mfcc_3_std,delta_mfcc_3_min,delta_mfcc_3_max,delta_mfcc_4_mean,delta_mfcc_4_std,delta_mfcc_4_min,delta_mfcc_4_max,delta_mfcc_5_mean,delta_mfcc_5_std,delta_mfcc_5_min,delta_mfcc_5_max,delta_mfcc_6_mean,delta_mfcc_6_std,delta_mfcc_6_min,delta_mfcc_6_max,delta_mfcc_7_mean,delta_mfcc_7_std,delta_mfcc_7_min,delta_mfcc_7_max,delta_mfcc_8_mean,delta_mfcc_8_std,delta_mfcc_8_min,delta_mfcc_8_max,delta_mfcc_9_mean,delta_mfcc_9_std,delta_mfcc_9_min,delta_mfcc_9_max,delta_mfcc_10_mean,delta_mfcc_10_std,delta_mfcc_10_min,delta_mfcc_10_max,delta_mfcc_11_mean,delta_mfcc_11_std,delta_mfcc_11_min,delta_mfcc_11_max,delta_mfcc_12_mean,delta_mfcc_12_std,delta_mfcc_12_min,delta_mfcc_12_max,delta_mfcc_13_mean,delta_mfcc_13_std,delta_mfcc_13_min,delta_mfcc_13_max,delta_mfcc_14_mean,delta_mfcc_14_std,delta_mfcc_14_min,delta_mfcc_14_max,delta_mfcc_15_mean,delta_mfcc_15_std,delta_mfcc_15_min,delta_mfcc_15_max,delta_mfcc_16_mean,delta_mfcc_16_std,delta_mfcc_16_min,delta_mfcc_16_max,delta_mfcc_17_mean,delta_mfcc_17_std,delta_mfcc_17_min,delta_mfcc_17_max,delta_mfcc_18_mean,delta_mfcc_18_std,delta_mfcc_18_min,delta_mfcc_18_max,delta_mfcc_19_mean,delta_mfcc_19_std,delta_mfcc_19_min,delta_mfcc_19_max,f0_mean,f0_std,f0_min,f0_max,centroid_mean,centroid_std,rolloff_mean,rolloff_std,speaker
-234.69618,127.46252,-10.800461,8.218769,-22.806314,-0.17024025,0.57736665,-15.3540745,5.352623,-3.0549622,3.849534,1.0465018,-12.197391,6.8312597,-12.5255995,-4.843328,-7.45228,-3.3724737,-11.094785,1.4245955,45.50189,33.2901,25.636805,17.681585,17.395409,11.604369,12.578694,15.403821,14.058045,9.520985,6.744111,7.9296513,9.249517,6.932128,8.531575,5.252243,5.9214816,6.5348754,5.615721,6.5703464,-331.32977,19.831074,-75.38449,-40.584,-88.314575,-38.324272,-32.56772,-57.336815,-19.441566,-38.924805,-13.434308,-21.921356,-36.764587,-13.603757,-48.135323,-23.91055,-23.69126,-22.1931,-29.389496,-15.541195,-100.28865,197.02304,56.66886,58.12381,15.486797,35.267456,37.059765,21.510405,54.838127,15.761591,26.518633,29.018923,8.78994,27.409035,8.462194,9.277962,12.4630375,17.024002,5.826704,27.090557,-0.39220867,0.00424836,0.007897946,0.02676408,0.11766242,-0.0012234646,0.032102983,0.07121678,-0.0829591,-0.03501888,0.004367932,0.04330528,0.06386859,-0.019105095,0.10476177,0.0009013351,0.02123116,-0.0061305724,0.02921326,0.009825934,9.060132,7.079578,5.8152766,3.4729686,3.7793648,2.2538285,2.4993987,3.0384707,3.0022206,1.8645288,1.1441811,1.3942482,1.8561252,1.2836747,1.4668449,1.0152404,1.1310608,1.2557673,1.0435904,1.0993469,-26.07462,-17.610867,-19.077402,-8.238403,-10.292634,-6.8625903,-6.8687406,-8.0098095,-8.7010765,-6.1812286,-3.8625169,-4.1475844,-4.8062325,-3.4438314,-4.1781473,-2.736674,-3.2894025,-3.515571,-3.6757195,-2.758233,29.401577,18.938133,17.423388,8.797123,11.323318,7.276127,6.440862,7.827319,9.890319,4.6669416,3.3399632,4.2490563,4.678119,4.533926,3.7753954,2.7481108,2.9050226,3.8546286,2.4030626,3.2241197,227.7085771132551,32.70200801519674,70.10083450255941,347.21682482900223,1850.1453546454143,909.4611134504465,3679.6297219402554,1965.796223777286,mb
-207.1697,114.46975,-14.997663,23.863222,-17.899475,-9.574657,-15.053403,-3.7992864,2.03939,-11.889487,0.86271393,2.1925135,-13.426315,7.1009197,-13.284974,-0.50666314,-4.8942204,-2.202543,-10.692448,2.0766578,46.75746,32.692657,27.397127,20.375088,15.368092,13.44334,13.572878,12.239859,14.317686,11.48834,9.439654,8.692736,9.986017,7.725202,9.041451,7.194578,6.016865,6.329485,6.9208245,6.711471,-317.4169,3.4338174,-110.06753,-31.323755,-65.85731,-58.002197,-57.935703,-42.39559,-32.622906,-47.078346,-26.468428,-20.9757,-38.7678,-12.520433,-39.97115,-19.586914,-25.038532,-22.112083,-32.88417,-13.473712,-57.96604,179.62695,63.87565,85.80908,24.982422,21.100986,23.077387,33.654007,54.11612,19.33842,28.29943,27.233824,7.8816376,31.97163,11.374163,23.749989,14.122908,11.936589,10.13217,21.227661,0.039189853,0.0669489,-0.15229051,-0.011953973,-0.102392554,-0.0070710015,0.06770362,-0.04591993,0.049767338,0.035368726,0.05349767,-0.021276936,-0.04760106,0.0052946606,-0.016666168,-0.044085953,0.030526528,-0.012843285,-0.074127585,0.03353158,8.092452,6.6138864,5.298854,3.8392668,2.9210126,2.4098985,2.183313,2.3370576,2.7787306,2.2606888,1.6722288,1.5183475,1.5044204,1.4385803,1.6836157,1.1006205,1.0805787,1.0965203,1.0387399,1.0810895,-18.446583,-17.851393,-17.130121,-12.231103,-7.5260043,-7.0090814,-6.5375137,-6.25885,-9.114517,-5.8742685,-5.1925635,-3.9167619,-3.8842547,-4.0549526,-4.884105,-3.568075,-2.8885088,-2.9743419,-3.3057866,-2.56186,26.530249,21.416025,14.216828,9.267262,8.112882,6.5073433,6.6149907,7.5326185,7.196898,6.515003,5.1480155,4.2019224,4.023212,4.4769535,4.7492547,3.384479,2.9240663,3.0130272,2.8633773,3.1910672,225.6518388434997,13.906158032303598,198.27510177438265,290.2917403700367,1896.5035553562448,882.2520361384618,3729.7406331569027,1785.7248330596242,mb
-217.60243,135.01762,-14.1751375,10.468726,-22.986387,-14.957478,-1.285858,-8.921639,-1.6182334,-0.20640646,2.4571393,1.5933195,-11.005524,4.311518,-13.0756235,-0.03270118,-11.648438,-1.5061169,-10.150005,0.04535767,52.527294,29.476313,23.65706,17.656038,19.136774,14.238488,13.564978,11.915599,11.105328,10.6538,8.174903,7.58793,9.214182,7.360255,11.258049,6.3136244,7.5645704,7.059394,6.506155,6.854444,-321.47797,-16.89705,-81.68622,-38.353195,-84.59814,-64.190125,-41.341248,-39.356796,-31.526253,-33.02651,-18.680561,-19.917542,-42.521423,-17.591232,-50.0447,-20.251873,-36.12615,-23.650784,-28.858833,-19.525375,-79.7647,199.57779,84.82863,70.00427,16.086159,23.34623,37.985943,21.172674,39.296574,28.222122,23.511497,26.386478,15.150764,22.766634,7.1016316,17.398556,7.2601624,18.096561,11.073454,26.989037,0.1726391,-0.09923408,-0.037031125,0.02312088,-0.06630853,0.009141839,0.002199994,-0.011071933,-0.0029367858,0.03946454,0.042976126,-0.022614095,-0.01632929,0.015441708,-0.034368537,-0.028829355,-0.044096738,0.025397347,-0.0226103,0.020495333,10.43439,5.535543,4.7156744,3.3673136,3.5867953,2.5024884,2.5881793,2.1910348,2.1535265,1.7911631,1.6537849,1.4801271,1.8135183,1.4122384,2.0391195,1.2402272,1.301891,1.430462,1.1330569,1.363165,-27.51854,-22.864708,-11.164742,-9.161512,-9.631567,-7.8769164,-6.8262568,-5.393858,-6.740307,-6.171481,-4.3280435,-3.5568721,-5.5587277,-3.6468263,-6.1192374,-3.740787,-4.017493,-4.08188,-3.3114297,-4.1785593,29.898993,19.190002,15.331593,8.490382,9.66511,8.220806,5.9952188,7.296803,7.1089616,5.3949056,4.8203564,4.6529484,4.5751452,4.315597,5.430648,3.5165708,3.7193944,4.279279,3.7402847,4.6034546,227.50821102579323,26.033752461162127,187.14677540918822,333.4576446322876,1591.5213329575663,747.5839854046282,3052.2441111695184,1591.8503557861247,mb
-183.06464,109.51123,-15.411428,14.470751,-18.528706,-9.733726,-7.124106,-11.881089,-0.27176207,-5.123795,-4.4501595,-0.7435946,-13.489869,8.051701,-16.559683,-0.24353544,-6.680939,-2.386601,-6.93902,0.7639592,49.45244,27.197546,22.394821,17.736204,16.949896,14.942108,13.874883,11.63481,11.592205,12.59888,8.34935,9.448139,9.298439,8.604238,9.95097,6.961083,7.0652795,7.5779867,7.0713267,7.568803,-309.91815,20.458485,-79.87309,-26.51828,-84.020706,-75.887405,-44.647453,-43.27253,-29.592257,-37.47197,-27.09819,-26.550756,-36.173622,-18.208344,-47.380016,-18.662083,-29.649197,-34.9573,-28.466133,-25.218868,-64.677185,172.29913,53.358982,67.54959,28.063784,23.976587,34.89663,21.526443,31.59076,26.823067,24.195068,23.08577,7.606244,32.87672,5.7946377,21.330425,11.396719,18.888294,24.799248,26.686226,-0.33939207,0.013084018,0.02301826,-0.047707904,0.10434463,0.009468203,0.0903059,0.064809255,-0.006319919,-0.01748147,0.00837195,0.007471422,0.03702556,-0.06153537,0.058857933,0.04047189,0.011300394,-0.006557741,0.005159857,0.027801298,8.982885,5.079768,4.631323,3.4327688,3.3465343,2.7852213,2.4269605,2.3497267,2.372308,2.1884098,1.5647374,1.8105499,1.5962957,1.5248861,2.1530497,1.2701668,1.4191929,1.2749019,1.2530329,1.2874666,-24.381584,-15.189966,-14.695269,-10.959428,-9.9807415,-9.02281,-6.2085686,-7.477505,-7.68281,-5.506458,-4.1941943,-5.4125457,-3.403428,-4.4067836,-6.621525,-3.225494,-3.5197256,-4.868848,-5.7771544,-3.90184,28.521816,16.632692,15.844169,9.088804,7.6164246,8.153563,6.901485,5.790256,6.451941,5.817336,4.181215,5.028598,4.8790956,3.6446846,4.8253193,3.600012,4.354707,4.132761,4.2548985,4.506149,242.77055358875305,20.939828769403405,204.08500572708806,295.3659506116579,1878.2384878838452,758.4499457806905,3700.3635486151393,1659.1864081432745,mb
-223.95955,120.05785,-5.6961884,17.099081,-16.532639,-21.968521,-2.151571,-2.472355,-8.002676,1.2984602,1.3922906,-0.34482002,-7.67037,2.9313345,-13.930166,-0.082820244,-12.562002,2.5075989,-16.213915,-1.6564564,43.20407,35.19682,25.08511,18.449213,15.428224,15.11808,11.7887535,12.589532,12.811455,10.117956,7.4630756,8.6766405,9.487064,7.707059,9.290574,6.686436,7.0752482,6.394405,6.73008,8.176673,-325.02972,-10.598763,-73.59546,-32.24878,-66.08861,-65.22539,-36.82604,-39.80796,-39.776207,-35.330925,-16.894197,-26.458965,-38.604393,-19.718056,-46.446945,-18.764803,-30.441753,-16.268894,-37.017117,-20.616142,-100.07542,186.77167,66.99251,71.48755,17.685177,9.67592,27.890873,31.02528,31.039751,29.29246,29.338997,27.614985,20.64507,29.946081,16.17934,15.851137,5.1264076,23.519854,8.360964,38.24186,-0.1055433,0.09833902,0.033019003,-0.054639872,0.06625107,0.005802982,0.018864302,-0.01286383,-0.0031390467,0.005382248,-0.014150894,-0.0012141541,0.027029214,0.030096853,-0.011605958,-0.008427395,0.03932843,-0.047062043,0.014847222,-0.013138759,8.040332,6.512867,5.244547,3.558865,3.0787275,2.8166068,2.2080636,2.3880854,2.4836383,2.050382,1.3941808,1.4706181,1.7469834,1.4056978,1.7607988,1.0437585,1.2555339,1.2839073,1.2982335,1.2413067,-22.716755,-21.360226,-18.239573,-9.511021,-8.857335,-8.8858795,-6.2970877,-6.4378076,-7.0880737,-5.054863,-3.325667,-4.534872,-4.298847,-4.1709986,-5.3265834,-2.9894636,-3.2002656,-4.289505,-4.48233,-4.218965,25.729404,20.30314,17.728632,9.255716,8.163194,8.404029,6.581882,5.720599,6.9922385,6.686932,4.0144243,4.0064425,4.285393,4.290676,4.9708056,2.3991177,3.2970176,3.7439609,3.7556982,5.169821,229.61360708524546,42.562288999456136,69.6970834057884,363.6381399878532,1887.5733708869627,1052.5571360046704,3660.594570221868,2082.293138505388,mb
-198.3538,118.91234,-27.01033,12.446513,-10.503333,-5.3687453,-8.053444,-8.948042,0.39478758,-6.4924803,-2.4133494,-5.3536687,-8.339609,4.204528,-12.389084,2.613748,-7.6823,4.3962064,-10.702578,2.9608076,47.857285,32.957157,33.557384,20.425909,15.520029,13.553206,13.469093,11.48832,12.240235,12.713608,8.504106,8.798861,7.4369345,7.486628,7.7731504,5.792187,6.719348,6.7190847,6.7632856,6.366853,-319.0739,-13.397155,-116.38371,-40.261467,-57.15569,-42.97112,-40.10524,-40.25359,-29.833115,-40.217255,-26.406467,-28.342575,-27.450142,-15.872181,-38.858017,-15.292721,-28.60168,-17.279076,-30.692535,-16.913671,-66.3438,186.5451,57.554794,70.07677,19.974823,29.736477,28.554884,20.02037,38.576008,22.988514,27.540257,21.561565,13.082769,28.007343,9.605909,20.167313,9.393493,25.272171,7.691925,21.452042,0.101392284,-0.07573394,0.055710442,0.11495551,0.018279595,-0.033719495,-0.053635523,0.021642601,-0.04212116,-0.020866066,0.0009662712,0.023239162,-0.014907215,-0.0021993523,0.013032798,-0.0012149103,-0.020390779,-0.014928203,-0.016785871,-0.04806121,8.872707,6.1733027,6.7064867,3.6044915,2.7599015,2.6828103,2.1134903,2.3933787,2.534255,2.0518203,1.3407902,1.5599208,1.39716,1.2028549,1.5406361,1.0227896,1.2111994,1.2792933,1.2515743,1.1261609,-26.830063,-23.79437,-19.04312,-13.375676,-7.3124466,-7.1114006,-5.516195,-6.823765,-6.4933324,-6.6935005,-3.6591191,-4.585136,-3.5060058,-2.9552193,-5.456168,-2.6749458,-3.1290388,-3.516411,-4.640996,-3.4644928,22.273996,19.676489,21.135468,11.632204,6.251657,8.233194,5.162239,5.892294,6.7059455,6.2594814,3.639759,4.1781135,3.844886,3.1759849,4.6695075,3.2439394,3.407834,4.550722,3.2585223,3.5806644,219.01369776471248,11.937670233662448,193.74649219115264,264.6655079380657,1906.2721518446613,968.44899226377,3579.8325682460845,1870.0004421066085,mb
-202.53394,117.05366,-15.639322,31.034052,-23.83608,-12.424112,-13.596069,-5.3021655,0.27185294,-13.521576,3.2916381,-2.600607,-15.121546,7.31895,-10.8042,2.8188317,-2.7188225,-3.3172226,-11.768668,-0.049291465,45.76751,31.96758,25.97631,23.42381,16.446754,14.196196,14.073899,11.024438,13.41236,12.894839,9.82563,7.6583104,8.371299,8.210506,9.033649,6.5790954,6.761644,7.215321,6.5408382,6.379788,-320.0792,3.943693,-83.21967,-33.71337,-66.3425,-52.487522,-49.37291,-32.066383,-39.960228,-44.608833,-22.408417,-21.610195,-45.328346,-20.10744,-44.185104,-15.683222,-23.849247,-25.868013,-30.518322,-14.902912,-94.42365,184.0213,66.48929,100.951,15.488731,23.312616,30.869658,27.162258,37.72496,18.353458,27.918098,19.000584,7.3277607,32.2135,7.7304106,25.656822,15.621343,15.225801,7.1991425,16.216131,0.015252775,-0.1331356,-0.08992661,0.05141295,-0.072140954,-0.02437616,0.0066225114,0.07606662,0.024254926,-0.01735933,0.018421222,0.00987243,-0.020781333,0.0005452605,-0.02602727,0.041804165,-0.0042653037,-0.012565852,-0.008456182,0.014715193,8.193721,5.819943,5.23898,4.283805,2.8994586,2.7011821,2.6442037,2.2508411,2.6649604,2.4630868,1.8156298,1.4815443,1.596838,1.5809128,1.6546295,1.3412222,1.2316809,1.4027805,1.2031341,1.2071241,-19.660814,-17.085726,-15.646807,-9.227665,-7.9583054,-8.552378,-7.849671,-5.5096254,-7.3850017,-7.3438387,-4.5045333,-4.3962574,-6.4345384,-5.1575627,-6.34692,-4.383097,-3.78977,-3.7152724,-3.2777545,-3.2616403,27.086573,15.349064,18.104101,13.030685,8.502296,7.904585,7.1919694,6.9839683,8.352694,5.7925625,6.615704,4.3507247,4.8634243,5.047074,6.04107,4.0002737,3.303828,3.264656,4.6464515,3.2574828,216.27828250046173,13.35896824155133,192.63059450929475,283.6614678567074,1810.7590389183388,822.404328009848,3650.552403567285,1576.8906375448742,mb
-285.95358,115.37774,23.710085,34.015823,4.3335624,2.47582,-20.163687,-10.697459,-8.8650675,-10.586005,-6.2467165,-6.282102,-3.0619535,1.4387167,-6.7813044,4.425878,-1.1731448,-2.0959666,-6.638937,3.2943828,70.90307,67.024666,22.384169,25.010244,22.516548,16.308601,11.908928,12.321659,11.340583,8.674089,10.090224,9.780023,8.413286,9.440226,7.8480515,7.6605563,7.028942,6.389567,7.4284906,5.4009914,-499.18546,-89.540146,-37.468468,-26.025402,-62.140617,-47.45816,-54.395805,-52.80591,-38.2315,-33.997696,-33.37735,-37.729927,-28.333286,-27.459003,-33.30341,-18.6745,-28.384926,-19.60139,-25.688498,-9.948185,-117.75011,216.95757,80.43689,101.765,71.76996,44.703598,10.669542,18.887056,22.162933,15.221655,23.866474,18.636417,22.083616,26.360542,17.261606,30.52225,17.004969,19.537218,11.444395,18.500021,0.11206186,-0.3874471,0.094939776,0.095102474,-0.109392434,0.020786427,0.01209491,0.017011171,0.055657666,-0.0011648048,0.031382244,0.015495196,-0.024696665,-0.038614597,-0.008405144,0.0006576082,-6.4701606e-05,-0.0001228525,0.031868964,0.0037637958,13.015829,13.3532505,4.541551,4.7444763,4.2366686,3.324425,2.3146381,2.163017,2.117604,1.7248455,2.0945966,1.8537935,1.6600032,1.7963587,1.4584601,1.311912,1.3029623,1.1104556,1.3582063,1.0156312,-33.529564,-38.057503,-10.227688,-12.469705,-10.698857,-8.560962,-5.3452854,-6.404183,-6.4970484,-5.194983,-5.6049414,-4.47921,-6.2308035,-4.5100417,-6.647106,-3.9400418,-3.7208242,-3.0324624,-3.7114427,-3.1742322,52.888844,34.234776,11.189487,14.855144,10.750301,8.713749,7.9338737,8.656932,6.140553,5.520439,6.797666,5.0050626,3.7274015,7.1964073,3.5942364,3.8143766,3.179253,4.075763,3.6221354,2.8257995,102.91968926438251,18.160522917083163,65.40639132514966,152.01041679645533,1873.977387211521,1473.8821800008664,3377.4654237964037,2556.493361956263,mz
-268.81686,124.854515,11.480353,17.045158,16.238216,2.6107323,-13.59653,-18.366276,-14.443178,-13.922853,-5.0056148,-3.3008783,-9.1006775,5.4998493,-0.95009166,1.3140268,-5.1030717,-2.7365334,-5.719817,4.424459,79.78242,66.21226,25.62555,24.041235,20.79566,16.140017,15.046382,14.325987,12.769835,13.280263,10.894833,9.74905,10.171886,8.595296,7.5516157,6.5238,8.9134245,6.5058804,8.018221,6.3067183,-490.72958,-75.64679,-60.52678,-46.04396,-50.19686,-57.337906,-50.423584,-62.72735,-53.022545,-50.806816,-33.17831,-30.13786,-37.60116,-21.29244,-21.171946,-17.26437,-31.972641,-18.77576,-33.914486,-11.95558,-97.17101,220.83069,79.291084,83.742134,74.94423,42.25631,32.220165,19.753212,18.80867,15.165232,31.860828,20.889118,14.704065,25.874653,24.768505,20.54797,16.795347,17.856268,11.559654,28.573605,-0.22690375,-0.15840666,0.16109231,0.06584815,0.06384153,0.08541767,0.0451489,-0.030121814,-0.012659978,-0.025577806,-0.04898082,-0.0253563,-0.020632658,0.010792613,0.014244692,0.049110316,0.071692616,0.022391738,0.011130654,0.0021389003,15.3868065,12.8365755,5.0688047,4.653744,4.0669265,3.2844877,2.8091176,2.68708,2.5177863,2.4429817,2.1609473,1.8088244,1.6620051,1.5812951,1.2847371,1.2176626,1.5291746,1.2707849,1.51507,1.190442,-46.19607,-36.287018,-11.93839,-12.010575,-10.497873,-10.011869,-8.264421,-7.572255,-7.613625,-6.1430387,-7.6834607,-5.2715135,-5.1162777,-4.0952506,-3.3190486,-2.9776602,-3.9791276,-3.723729,-5.3778195,-4.05658,46.38112,32.959602,14.146981,13.814266,11.353651,11.678135,6.3502016,6.378781,6.5158763,7.489811,5.302574,4.536254,4.1113667,4.79553,3.1390443,4.6105227,4.7282057,3.688263,5.4764385,3.466585,109.1362558513586,17.365177919888065,65.40639132514966,154.66751207845843,1819.446286247233,1460.194375520577,3328.1538890298725,2695.76478243973,mz
-276.54205,118.971176,16.105196,21.300098,22.020687,0.7373347,-18.337301,-14.2315855,-16.55562,-10.265834,-9.317553,1.3636639,-7.0781555,1.1196934,-3.8114016,1.6676847,-3.2865243,-3.2194173,-6.2950397,2.1797688,72.853966,68.36043,27.693773,21.575819,19.518753,15.194705,14.144119,11.996691,13.887765,12.369538,9.764321,9.328934,9.237218,7.73497,6.9267583,7.9475274,7.5181603,6.4207954,7.20234,5.6007805,-501.52887,-92.29909,-49.641052,-32.572063,-34.514572,-38.106777,-50.989906,-41.020016,-51.45253,-40.992027,-35.861828,-25.12096,-32.827362,-21.266037,-26.413986,-33.502068,-25.697931,-19.655647,-32.18056,-16.907505,-114.59562,217.57634,91.096146,86.30495,75.12357,33.326023,19.678385,28.856955,16.420467,17.964924,18.57954,24.664764,23.75127,20.331299,15.73838,22.499123,12.809368,13.247694,9.858402,16.068872,0.40124494,-0.35786605,0.21883996,0.027415236,-0.052651856,0.04629674,-0.032729477,-0.004995208,-0.0034690113,0.0136924265,-0.060858175,0.020321246,-0.023794014,0.005958462,-0.018161336,-0.021630453,0.015421351,0.0055338577,0.0014248823,-0.006316382,12.790371,13.458106,5.261638,4.4074454,3.8228197,2.78889,2.7313778,2.3026528,2.3626826,2.375772,1.8188397,1.6556941,1.691609,1.4388689,1.1867735,1.570319,1.4307094,1.2982557,1.3323187,1.0527287,-42.28732,-45.696476,-14.338099,-14.823089,-12.888164,-6.1767945,-7.071906,-8.905424,-7.0889006,-5.4361143,-5.8717647,-4.309161,-5.553254,-4.3178964,-4.4194083,-6.189017,-4.703814,-3.185716,-4.0726895,-3.447207,34.76746,35.7286,15.283628,10.90442,8.738547,8.316879,7.119777,9.233003,6.194305,7.3135886,4.9018645,4.7399445,4.731386,3.7537308,4.587165,5.2804303,3.5896208,3.6980498,3.4997818,3.6102753,105.15051653477957,19.060827587488188,72.57293509250918,160.1218501126406,1990.3123603097451,1680.67812773834,3573.087829448231,2884.188987081941,mz
-268.2743,124.72875,8.817618,24.343603,6.6337323,-5.970354,-10.544193,-11.339762,-12.411165,-15.846131,-1.9727472,-0.94291526,-7.478578,6.042306,-3.1107528,2.612433,-3.5153902,-2.5014513,-4.7917213,3.7420952,80.30549,68.46886,25.888714,21.371672,22.003578,16.387606,13.593998,13.002451,11.440124,11.859712,9.281315,9.579049,8.85076,9.565129,6.9138875,7.34427,7.6645927,6.8384037,7.6035295,5.841126,-493.6047,-69.29258,-57.14636,-34.59915,-69.05075,-51.565598,-52.09632,-50.173805,-41.720764,-44.841602,-23.807903,-35.67846,-34.38337,-26.37283,-26.323772,-18.420689,-26.240135,-25.434708,-30.702705,-16.075754,-90.06499,223.0983,80.552536,76.83621,67.199554,36.518482,24.29134,25.07094,17.998268,13.598573,24.916485,23.375149,14.578793,29.699356,15.183376,23.781128,17.381107,18.689823,12.018267,20.087465,-0.15984888,-0.2574005,-0.053923223,0.14273724,0.041868053,-0.029525435,-0.011020953,0.05199312,0.048809443,0.052565884,-0.041187324,-0.0125578465,-0.011676047,0.02267812,0.020352116,-0.035200134,-0.004860358,-0.010960975,0.050082523,-0.0100187315,15.088065,14.142479,5.1881013,4.4130225,4.127452,3.1777647,2.8771572,2.5572608,2.2662508,2.2261927,1.8626913,1.8364321,1.5086884,1.8656598,1.2093923,1.4766084,1.5917976,1.3248049,1.4617549,0.98437667,-52.397587,-35.334053,-14.6762,-11.627214,-10.304285,-9.839571,-9.26828,-8.238849,-5.7175922,-6.085496,-5.051585,-4.2616224,-4.703434,-5.2171187,-3.1870265,-4.239205,-4.4288487,-3.6507447,-5.5915556,-2.492853,46.539227,35.767277,14.361183,11.49658,10.633486,10.184578,8.493454,5.5345097,5.7694583,5.4361563,4.735352,5.027798,4.319333,4.707123,3.5377347,3.5799086,4.259622,3.937872,3.9342155,2.4297266,101.07159045931428,19.24064043837895,66.16637698451642,159.19961611844158,1880.654206756597,1419.7761372429857,3478.5615642220127,2717.5272540595997,mz
-318.50143,148.67288,22.641333,22.387165,8.492822,-5.361157,-8.256515,-7.792093,-16.451311,-10.024827,-8.457444,-4.419324,-4.471111,4.5267167,-4.460742,2.6288502,-2.3911152,2.0812006,-6.2989206,4.904365,69.355415,34.945194,17.257502,21.620533,15.647782,18.703457,11.097842,16.205217,13.9790325,11.311494,7.213272,8.974244,7.611941,10.065725,6.6812496,6.285863,6.8240085,5.7362447,6.754856,6.2414036,-480.67072,45.051186,-18.76851,-16.551903,-24.626673,-62.990158,-35.899025,-50.89315,-41.644768,-42.331554,-23.612484,-23.243347,-24.153881,-19.335106,-25.6277,-12.296629,-21.543907,-14.235748,-21.833794,-6.264392,-186.67871,210.61432,63.312202,88.77374,52.75306,33.179306,14.115982,18.602545,9.942038,15.671747,13.768369,16.39933,10.841831,28.011997,7.2760534,19.764133,15.092875,15.04919,10.987978,25.978195,-2.827452,-0.8282018,-0.12984714,-0.10266092,0.1171715,0.286408,0.24116327,0.16217518,0.50284743,0.23722017,-0.14895402,0.07062876,0.18276304,-0.04868549,-0.06492839,0.03987974,0.18691082,-0.1043876,0.016073285,-0.052727845,15.318838,6.8205748,3.694833,5.0999994,3.3504329,3.9595068,2.499342,3.3372834,3.3267798,2.0324826,1.2924854,1.7819244,1.63328,2.1897597,1.1928979,1.2449411,1.3526096,1.1656866,1.4084519,1.0669944,-35.096916,-15.111355,-8.066475,-15.629231,-7.1210303,-9.894026,-6.1033444,-5.7933817,-5.8591995,-3.8627117,-4.184495,-3.1138835,-3.4878619,-4.196411,-3.5398824,-2.765816,-3.6812422,-2.4648473,-2.9217916,-2.908614,29.656588,12.683535,8.9061775,12.597161,9.486469,10.205123,4.830649,9.122687,6.3352175,5.458518,2.7403162,5.09109,3.74738,4.9499745,3.279287,3.383437,3.4120145,2.589007,2.718284,1.8214334,92.48796420374306,9.63762016524794,72.15494574405967,115.86971395503193,1222.6095388971298,680.4930570861262,2257.5863486842104,1835.720004790055,mz
